Channel	Source	Source_type	Topic_orig	CCNC_news_topic_level_code	Keywords	Summary	 Article_Date	Title	Link	Full_text
今日头条	人民日报	state,national		38.11.02		世界卫生组织实时统计数据显示，截至欧洲中部时间10月21日17时47分，全球报告新冠肺炎确诊病例较前一日增加350424例，全球确诊病例超4066万例，达40665438例	20201022	世卫组织：全球新冠确诊超4066万例，死亡超112万例	http://www.bjnews.com.cn/news/2020/10/22/780081.html	据人民日报消息，世界卫生组织实时统计数据显示，截至欧洲中部时间10月21日17时47分（北京时间23时47分），全球报告新冠肺炎确诊病例较前一日增加350424例，全球确诊病例超4066万例，达40665438例；全球报告新冠肺炎死亡病例超112万，达1121843例，较前一日增加5192例。\n编辑 贾聪聪\n来源：人民日报
央视网	中央纪委国家监委网站	state,national		02.21		据云南省纪委监委消息：玉溪市中级人民法院院长陈昌涉嫌严重违纪违法，已主动投案，目前正在接受纪律审查和监察调查。	20201022	云南玉溪市中院院长陈昌被查	http://www.bjnews.com.cn/news/2020/10/22/780145.html	新京报快讯 据中央纪委国家监委网站消息，据云南省纪委监委消息：玉溪市中级人民法院院长陈昌涉嫌严重违纪违法，已主动投案，目前正在接受纪律审查和监察调查。\n陈昌简历\n陈昌，男，汉族，云南曲靖麒麟区人，1962年10月出生，中共党员，大学学历，1982年8月参加工作，1992年6月加入中国共产党。\n1982年8月至1984年9月任曲靖地区中级人民法院刑事庭书记员；\n1984年9月至1986年8月在云南广播电视大学党政干部专修科学习；\n1986年8月至1990年2月任曲靖地区中级人民法院经济庭书记员、助审员；\n1990年2月至1992年1月任曲靖地区中级人民法院刑二庭副科级审判员；\n1992年1月至1992年6月任曲靖地区中级人民法院研究室正科级审判员；\n1992年6月至1994年8月任曲靖地区中级人民法院办公室文秘科科长；\n1994年8月至1997年1月任曲靖地区中级人民法院办公室副主任；\n1997年1月至1998年3月任曲靖地区中级人民法院办公室主任；\n1998年3月至2002年3月任曲靖地区罗平县人民法院党组书记、院长；\n2002年3月至2005年10月任曲靖市中级人民法院副院长；\n2005年10月至2015年9月先后任昭通市中级人员法院代理院长、院长；\n2015年9月至2016年2月任玉溪市中级人民法院副院长、代院长；\n2016年2月至今任玉溪市中级人民法院院长。\n编辑 贾聪聪\n来源：中央纪委国家监委网站
央视网	上海长征医院微信公众号	state,local		38.11.02	核酸检测阳性,辟谣	上海长征医院微信公众号消息，10月22日，网传长征医院出现核酸检测阳性患者。对此，上海长征医院回应称，纯属谣言。	20201022	网传上海一医院出现核酸检测阳性患者 院方辟谣	http://www.bjnews.com.cn/news/2020/10/22/780382.html	新京报快讯 据上海长征医院微信公众号消息，10月22日，网传长征医院出现核酸检测阳性患者。对此，上海长征医院回应称，纯属谣言。\n据悉，目前该医院诊疗工作正常运行。\n编辑 马浩歌\n来源：上海长征医院微信公众号\n原标题：辟谣|网传“长征医院出现核酸检测阳性患者”为谣言
央视网	健康上海12320	state,local		38.11.02	上海,境外输入,新冠肺炎,确诊病例		20201022	上海21日新增8例境外输入性新冠肺炎确诊病例，详情公布	http://www.bjnews.com.cn/news/2020/10/22/780083.html	新京报快讯 据“健康上海12320”消息，10月21日0—24时，通过口岸联防联控机制，报告8例境外输入性新冠肺炎确诊病例。新增治愈出院5例，其中来自俄罗斯3例，来自菲律宾1例，来自沙特阿拉伯1例。\n病例1为中国籍，在法国生活，10月18日自法国出发，10月19日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。\n病例2为中国籍，在以色列工作，10月18日自以色列出发，经瑞士转机后于10月19日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。\n病例3为中国籍，在阿根廷工作，10月18日自阿根廷出发，经荷兰转机后于10月20日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。\n病例4—病例8为中国籍，在埃塞俄比亚工作，乘坐同一航班，10月19日自埃塞俄比亚出发，10月20日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。\n8例境外输入性确诊病例已转至定点医疗机构救治，已追踪同航班的密切接触者241人，均已落实集中隔离观察。\n10月21日0—24时，无新增本地新冠肺炎确诊病例。\n截至10月21日24时，累计报告境外输入性确诊病例763例，出院691例，在院治疗72例，无重症和危重症。现有待排查的疑似病例5例。\n截至10月21日24时，累计报告本地确诊病例342例，治愈出院335例，死亡7例。现有待排查的疑似病例0例。\n截至10月21日24时，尚在医学观察中的无症状感染者0例。\n编辑 贾聪聪\n来源：健康上海12320
新京报	新京报	state,national		01.03	泰国,抗议,诉求	泰国抗议者核心诉求：政府下台、修改宪法、改革君主制。	20201022	绵延8个月的泰国抗议，最终路在何方？	http://www.bjnews.com.cn/world/2020/10/22/780451.html	10月22日，成千上万泰国示威者连续第八天打破政府禁令，走上街头举行反政府示威抗议活动。他们在首都曼谷举行集会，要求政府下台、修改宪法、改革君主制。\n \n据泰国《曼谷邮报》报道，泰国政府此前在曼谷采取紧急措施，禁止5人以上集会，希望阻止大规模集会，但集会仍在继续。10月21日，泰国总理巴育发表电视讲话，称若是集会活动保持和平，他将取消曼谷的紧急状态。此外，他呼吁抗议者让国会解决此次争端，通过议员表达他们的不满。此前，巴育内阁已同意重启正处于休会期的国会，下周将召开特别会议，研究如何平息抗议。\n \n专家分析认为，泰国近些年来的政治一直处在动荡、政变、选举三段式的轮回中，目前的抗议规模虽大，但巴育政府仍然掌控着全局。至于抗议将走向何方，仍需各方政治力量的博弈。\n10月21日，泰国曼谷抗议现场。图/视觉中国\n \n新未来党遭打压，泰国爆发第一波抗议\n \n泰国的这一轮示威抗议可以追溯到今年2月。\n \n今年2月21日，泰国宪法法院判决反对党新未来党党魁塔纳通向该党放贷1.91亿泰铢是违法行为，下令解散该党。此举在泰国引发了反政府抗议活动，尤其是校园内爆发了大规模的抗议活动。\n \n据BBC报道，2014年，泰国军方领导人巴育上台，泰国重归军政府统治。2019年3月，泰国召开政变后的首次国会选举，支持巴育的人民国家力量党成为第一大党，巴育继续出任总理。\n \n不过，成立仅一年的新未来党成为国会第三大党，政治影响力得到加强。新未来党由40岁的泰国亿万富翁塔纳通创建，该党因为支持民主、反对军方统治赢得了众多年轻人的支持。然而，2019年末，泰国宪法法院以违反选举法取消了塔纳通的国会议员资格，引发了小规模抗议。2020年2月，宪法法院下令解散新未来党，直接引爆了本轮抗议。\n \n然而，这一轮抗议未能持续太久。由于新冠肺炎疫情的蔓延，泰国政府今年3月宣布进入紧急状态，严控社会秩序和人员流动。此后，泰国的抗议活动陷入沉寂。\n \n中国社科院亚太与全球战略研究院研究员许利平对新京报表示，追根溯源的话，新未来党被解散是泰国这一轮抗议的直接导火索。因为宪法法院的这个决定严重挫伤了新未来党的支持者，导致许多年轻人对泰国目前的宪政体制以及军政府当权的局面非常不满。“3月份虽然因为疫情没有举行大规模的抗议，但他们内心的原动力一直没有消散”。\n \n第二波抗议规模空前，抗议者提出三项核心诉求\n \n一直到今年7月中旬，泰国再次爆发规模空前的反政府抗议。许利平指出，这一波抗议的导火索是一名苏丹外交官的女儿7月份入境泰国后未进行自我隔离，后被证实感染新冠病毒。此事引发了民众对于巴育政府抗疫不力的不满，渐而延伸至对巴育政府多方位的不满。\n \n7月18日，大约2500名抗议者聚集在曼谷举行抗议活动，他们提出了多项诉求，包括总理巴育及其政府辞职、解散国会、制定新宪法、停止使用《欺君法》威胁民众等。\n \n到8、9、10月，抗议活动逐渐扩散至全国，除首都曼谷仍然是抗议中心外，清迈府、乌汶府等20多个府爆发抗议活动。各地参加抗议的人数也不断增加，8月16日曼谷的抗议活动吸引了超过1万人参加，9月中旬的抗议也有数万人参加。进入10月，抗议愈演愈烈，期间示威人群曾前往总理府，要求巴育辞职。\n \n10月15日，巴育政府宣布曼谷地区进入“严重紧急状态”，禁止5人以上集会，但抗议者不顾禁令仍在举行示威活动。10月16日，曼谷警方使用水炮车驱散示威群众，示威者则使用雨伞抵挡，双方一度发生小规模的冲突，一些警察及示威者受伤。据半岛电视台报道，自10月13日至19日，共有74名抗议者被逮捕，其中19人被保释出狱。\n \n许利平指出，“巴育虽然经过大选成为了民选总理，但对于普通民众而言，他的政府换汤不换药，实际上仍然是军政府的延续，由此引发了抗议”。\n此次疫情也是催化抗议的一个重要因素。许利平称，此次疫情对于泰国经济的打击非常大，许多年轻人处于失业状态，这很大程度上加剧了他们对于政府的不满。“旅游业是泰国的支柱产业，占泰国GDP的1/10左右。但此次疫情对旅游业造成了极大冲击，很多年轻人找不到工作，因而对巴育政府的抗疫表现非常不满意”。\n \n随着抗议逐渐发酵，抗议者提出的诉求也从要求政府下台、修改宪法，逐渐延伸至改革君主制。许利平指出，在泰国，公开指责王室及国王，提出改革君主制的要求，是非常罕见的。这一点也遭到了一年中老年人士、保皇派人士的反对，尤其是对老国王拉玛九世非常推崇的老一辈人士，他们认为君主制是泰国国家团结的命脉。\n \n中国现代国际关系研究院东南亚和太平洋研究所副所长张学刚对新京报表示，在泰国的社会传统中，民众对于国王、王室非常推崇，公开谈论王室都非常少见。然而，新任国王哇集拉隆功的威望比不上他的父亲拉玛九世，他的一些行为和王室的一些做法让接受了新思潮的年轻人不满，他们希望减少王权对政权和世俗社会的影响。某种程度上，这也是导致8月以来这波抗议不断发酵的原因之一。\n泰国政治陷入“三段式的轮回”，此番抗议或难有结果\n \n对于持续数月的抗议示威，巴育表达了愿意对话的态度。19日，巴育表示，“政府在某种程度上已经妥协”。\n \n据日经新闻网报道，巴育内阁已经同意在10月26日至27日召开国会特别会议，以缓解这一波反政府示威抗议。国会上议院和下议院将召开联合会议，期间将举行大规模辩论。\n \n10月21日，巴育发表了全国电视讲话，称“我将做出第一个缓和局势的举动，我现在正在准备取消曼谷的严重紧急状态，并且只要不再发生暴力事件，我将很快采取这一举动”。他还呼吁政府和抗议者“各退一步”，以避免出现骚乱局面。\n \n许利平认为，巴育所谓的“妥协”可能是会修改宪法，因为修宪这个议题早已提出，只是在到底怎么修、修宪时间表等问题上难以达成统一意见。“事实上，目前并未看到破解僵局的迹象。这一次的抗议和以往的不同，学生及年轻人提出的这些诉求，牵涉的利益阶层广，要真正落实是非常困难的。根据泰国以往乱局发生的规律，有一个不断累积、不断爆发的过程，而现在还远没有到高潮”。\n \n对于另外两项核心诉求，许利平认为，要实现将非常困难。在现任政府下台问题上，巴育此前已表示，不会因抗议辞职。在改革君主制问题上，虽然一些人认为泰国的君主立宪制的确需要改革，但到底怎么改仍然是一个大的难题，因为它牵涉到很多利益因素，最终还得看各个政党的博弈。此外，改革君主制的呼声遭到了一些保守派人士的反对，巴育19日也表示，“政府需要保护君主制……这是所有泰国人的责任”。\n \n同样，张学刚也不认为，泰国这一次的抗议能在短期内带去社会变革。“社会变革不是一朝一夕实现的，需要一个非常漫长的过程。而目前年轻的抗议者们提出的这些诉求，有理想化的一面在，未来如何真正实现，还需要结合泰国的社会现实，其他利益阶层如王室、军方、官僚阶层、中产阶层的意见综合考虑，最终找到一个各方都能接受的解决方案。要实现这一点，还需要长时间的对话和磨合”。\n \n反之，这次抗议可能会对泰国社会、经济造成极大冲击。张学刚指出，一方面，泰国的疫情仍未结束，大规模的街头示威抗议可能会导致疫情反弹，对民众安全造成威胁。另一方面，此次抗议对于已经深受疫情影响的泰国经济无异于雪上加霜，将进一步影响经济的复苏和发展。“但更重要的是，此次抗议将导致泰国社会进一步撕裂，深化他信派和反他信派、军方和选民、王室和平民之间的矛盾，加重社会对立情绪。未来如何弥合社会分歧，将显得非常关键”。\n \n“从近些年的政治来看，泰国陷入了动荡、政变、选举三段式的轮回，这对泰国政治的稳定、经济的发展都造成了很大的伤害”，许利平说。泰国是东南亚一个非常重要的国家，其政治稳定对于东盟一体化、东盟的持续发展非常重要，因此泰国的这场游行示威，也需要谨慎外部势力的插手和干预。\n新京报记者 谢莲\n编辑 陈思
新京报	人民日报海外网	state,national		01.09		朝鲜最高领导人金正恩参谒位于平安南道桧仓郡的中国人民志愿军烈士陵园，向烈士表示崇高敬意，纪念中国人民志愿军赴朝参战70周年。	20201022	金正恩参谒志愿军烈士陵园 纪念志愿军赴朝参战70周年	http://www.bjnews.com.cn/world/2020/10/22/780100.html	据人民日报海外网10月22日电，据朝中社22日报道，朝鲜最高领导人金正恩参谒位于平安南道桧仓郡的中国人民志愿军烈士陵园，向烈士表示崇高敬意，纪念中国人民志愿军赴朝参战70周年。\n报道称，金正恩同朝鲜党政军干部一起来到中国人民志愿军烈士塔前，中朝两国国歌庄重奏响。金正恩敬献花篮，默哀悼念中国人民志愿军烈士。随后，他参谒了中国人民志愿军烈士陵园的毛岸英同志之墓，敬献花篮，并表示敬意。金正恩还与党政军干部参观了中国人民志愿军烈士墓。\n金正恩感怀万千地说，兄弟中国人民的优秀儿女踊跃报名，参加朝鲜人民祖国解放战争已过70年。对于中国人民志愿军在极其困难的情况下也高举抗美援朝保家卫国旗帜，忘我牺牲地支持和声援朝鲜不朽功绩和英雄树勋，朝鲜人民记忆犹新。\n金正恩说，中国人民志愿军赴朝参战，为争取朝鲜祖国解放战争的伟大胜利做出了历史性贡献，不管岁月流逝、世代交替，朝中两国军队和人民把自己的命运联系在一起，同生死共命运，用鲜血争取到的伟大胜利依然不变，意义巨大。\n金正恩表示，中国人民志愿军官兵甘冒生命危险，在消灭帝国主义侵略者的圣战中献出宝贵青春和生命英勇作战，朝鲜到处都渗有他们洒下的鲜血。朝鲜党和政府以及人民将永远不会忘记他们的崇高灵魂和高洁的忘我牺牲精神。\n报道称，金正恩还向中朝友谊塔送花篮，参加人员肃立默哀，悼念无私中国人民志愿军烈士后，参观了友谊塔。\n据新华社早前报道，桧仓中国人民志愿军烈士陵园1957年建成，占地面积9万平方米，是朝鲜目前规模最大的中国人民志愿军烈士陵园，大门至陵园第一层有240级台阶，象征着在抗美援朝战争中浴血奋战的240万中国人民志愿军将士。在第三层的墓地里，包括毛岸英在内的134名烈士长眠于此。\n编辑 杨利\n来源：人民日报海外网
新华网	新华社	state,national		03.03	新加坡		20210508	全球连线 | 一个与人民紧密联系的政党——新加坡前外长杨荣文眼中的中国共产党	http://www.xinhuanet.com/world/2021-05/08/c_1211146778.htm	新华社新加坡5月8日电 新加坡执政党人民行动党成员、前外长杨荣文日前在新加坡接受新华社记者专访时表示，中国共产党一直在学习探索，这个充满活力、与人民紧密联系、对外部世界保持开放的政党，将领导中国成为一个伟大的国家。\n　　杨荣文告诉记者，最近自己在观看献礼中共建党百年的电视剧《觉醒年代》。在这部电视剧中，他重温辛亥革命、新文化运动和五四运动中中国社会的变化，追溯创建中国共产党的历史起源。\n　　杨荣文指出，在中共领导下，中国进行了土地改革，解决了农村土地问题。同时努力提升女性地位，今天中国女性地位在亚洲各国中居于前列。\n　　“我们正处在历史发展进程中一个非常有趣和激动人心的时代，城镇化发展、数字经济崛起等，这一切给世界各国人民带来新的机遇。”他说。\n\n　　杨荣文说，中国是世界上数字化程度较高的国家之一，人们在网上购物，更多地使用移动支付手段，人工智能技术也得到快速发展。按照“十四五”规划，中国常住人口城镇化率将提高到65%，其他国家将关注了解中国的做法，中国也可以学习他国成功经验。\n　　杨荣文还说，新的时代召唤一种新的国际主义。如今，多国竞相开展月球、火星探索计划，“当我们到达月球或者火星时，我们是选择相互合作，还是相互争斗？这需要新的思维”。\n　　总策划：周宗敏　　策划：陈贽 倪四义 班玮　　监制：孙志平　　制片人：米立公　　统筹：石鹏 秦大军 杨咏 李琴 齐紫剑 谢鹏 林小春 闫珺岩　　编导：王玉璐 彭莹　　记者：王丽丽 夏立新 邓智炜（报道员）　　包装：夏勇　　海报设计：刘晓磊　　编辑：刘向 王昭 王晓梅 何毅 董龙江 丁悦 鲁豫\n　　新华社国际部 音视频部 新华网 摄影部联合制作　　新华社国际传播融合平台出品
今日头条	桑二伊	private,local		36.15.03	卡片小说,全民演技派,歌手		20200824	甜宠推文｜暗恋 先婚后爱 日常 娱乐圈鬼才歌手 演技派小女星	https://m.toutiao.com/i6864127549866410508/	喜欢一个人，大概就是把自己弄丢了、再找回来的过程。每日一推，每天一篇。主推中短篇小说（45万字以下）当然偶尔也会推荐一些长篇小说。都是我看过的，高质量的小说哦~喜欢的话点赞收藏吧！希望陪你度过书荒的日子~吻痣（完结+番外） （免费，关注后私信: 321）一句话简介：联姻三年后我终于泡到了我爱豆阅读小提示：1、本文1V1，HE，双C2、伪乖巧调皮捣蛋的演员vs高冷清隽禁欲系忠犬的明星作品简评鬼才歌手（男主）商骁进修归国，与形婚三年却如同陌生人的妻子（女主）苏荷重新开始交集。经历了一系列事件后，商骁逐渐发现了“妻子”与他的认知截然不同的一面，更得知了联姻真相和苏荷的真实感情，两人开始在最亲密的关系下做最陌生的试探与接触；只是横亘在他们之间的，有苏父与苏荷的隔阂和不解，更有苏荷必须独立面对的自己的未来的路......（ps：老梗，在男主看来是无奈被家里逼迫选择职业自由而做下的和女主结婚的选择其实对女主来说是个大惊喜。）但是男女主一次次互动太甜了！！！我真的就像在粉cp！！！本文行文流畅，节奏松紧有度，用一系列事件的交织互关，逐渐发展故事矛盾、推进角色间的感情进展，并体现出人物在挫折间的成长变化，将主角在亲情与爱情、家庭与事业之间的矛盾与抉择逐渐衬托，值得一看~精彩段落那人原本淡色的唇被她吻成艳极的红，更还沾了星点的血色。而苏荷很确定自己唇上没什么疼的小伤口，被弄破的不是她的。所以只会是――苏荷顿时慌的一批，开口就结巴了。“我我我我不是故意……”“没关系。”商骁眼底墨色里波澜被压抑至平息。他垂眼，声音染上细微的沙哑，还有纵容的笑意。“这样很好。”“……”商骁拭去唇上的血迹。他微抬起眼，望着女孩儿的眸子里染上薄笑。“你不需要总是压抑自己，更不需要在我面前小心翼翼。所有的你我都看得到，也都会接受。”“这样真的……可以吗？”“嗯。”商骁轻抚她的长发。他笑。“因为我是你的。所以你做什么都可以。”关注我，就不愁没有甜文可以看了哦。每晚不见不散上一期小说推荐温馨甜宠文推荐｜强强互宠 一见倾心 深情海军恋 超甜蜜爱情
今日头条	小豪快乐生活	private,local		36.15.03	明星八卦,李冰冰,王林		20200824	“气功大师”王林曾经有多辉煌？李冰冰认他做干爹	https://m.toutiao.com/i6864124923267252739/	\n\n说起“气功大师”王林，相信很多人都不陌生，这段王林的“自传”，曾经被奉为传奇，据传，王大师有一种特殊功能就是在床上给女明星“开光”。赵薇和他是挚友；马云、成龙、李连杰、王祖贤、刘晓庆都是他的座上宾；对他最推崇的李冰冰甚至认他做“干爹”。\n\n\n王林靠“变蛇”起家没错，但是赚到第一桶金之后，王林就改变了自己的思路，不再靠“变戏法”、“卖神油”为生，而是大力发展自己的社交圈，为了进入上流圈子，王林把自己把自己的身世进了包装，本来是一段悲惨的，甚至有点龌鹾的童年，被王林说成了神话，自称偶遇游僧，于是拜高人为师，接着跟着师傅到峨眉山修行，精心钻研，练成了空盆来蛇、空壶掖酒等法术。\n\n\n对于这样的说法，那个年代有人怀疑，有人却深信不疑，于是一传十，十传百，王林在很多人耳中，便成了神一样的存在。2013年6月，在一次香港的聚会上，马云见到了王林，而实际上马云也是从李连杰口中知道了王林的名字，于是便被王林邀约到芦溪家中做客。\n\n\n拜访王林的人，通常有两种：一种是出于好奇，想看看所谓“气功”是否和传的一样神奇；另一种则是迷信，为了趋吉避凶，甚至是为了排忧解难。很显然，马云就是前者，而对于后者，最为人乐道的，便是“床上开光”一事了。有女信徒找王林开光，王林都会让女信徒先梳洗干净，然后焚香熏醉，再找助手帮忙抬到“法事床”。之后再念几句“咒语”，在女信徒上画几道符便大功告成！\n\n\n邹勇拜王林为师，拜师费竟然是一辆价值700万的劳斯莱斯幻影。而在“王府”的大院中，劳斯莱斯、悍马、保时捷等豪车不计其数，大部分都是“朋友”送的。慕名而来，找王林“看病”、“做法事”的名人，给王林的报酬都是少则百万，多则上亿。王林最终还是以“悲剧”谢幕，一代“气功”大师，“救”了无数人，却没能救了自己。\n\n\n
今日头条	英国报姐	private,local		36.15.03	娱乐,美女		20200824	最甜美女星近照！曾是无数男神“女友”，爆红后拒拍裸照隐退？	https://m.toutiao.com/i6863807710182244875/	周五，洛杉矶的娱乐媒体曝光了一位女星怀二胎的新闻。报姐一看，嘿，这不是《恋恋笔记本The Notebook》里的瑞秋Rachel McAdams吗，她啥时候都有二胎了？消息曝光后，不少社交媒体底下的网友留言：也不知道孩子他爸有没有365天都给她写信？看到这条留言的时候，俺真的笑出声。365天写信这个梗，看过《恋恋笔记本》的朋友应该都记忆犹新。电影里富家女和穷小子的爱情被女主母亲拆散后，男主一年里写的信都被妈妈藏起来，直到女主和未婚夫结婚的前夕才得知实情，然后两人上演了一出惊天地泣鬼神的银幕虐恋。（如果硬要类比，报姐斗胆开麦，差不多是美国版《情深深雨蒙蒙》？毕竟大雨的场景非常经典2333…）《恋恋笔记本》不仅是欧美少男少女们的爱情启蒙片，也是很多国内90后观众们接触的第一批00时代的欧美浪漫爱情电影。纯爱片里帅哥靓女的甜甜故事，谁不动心呢？Anyway，记忆中那个甜甜的瑞秋girl，现在居然都是二胎妈妈了，真让人感叹岁月的流逝。出道成名这么多年，瑞秋一直有佳片问世，但始终没有那种能让她大爆成A list明星，成名全球的电影。然而，没有并不代表瑞秋没那个实力。相反，这个因为《恋恋笔记本》一夜成名的加拿大甜姐，不仅在大红后拒绝蹭流量，还曾经在杂志封面拍摄时拒绝裸露的要求，当场黑脸出走。她在大红后迅速决定神隐“修炼”，拒绝了多个火热全球的电影项目。甜姐面孔，boss性格，瑞秋，是个酷girl没错了。瑞秋1979年在加拿大出生，妈妈是护士爸爸是卡车司机，家里还有一妹一弟，生活安稳。（左妹妹，右瑞秋）她小时候学花样滑冰，差点成为职业选手，不过后来因为喜欢表演放弃，随后在高中时在家附近的剧团训练，大学也读的表演专业。毕业后，瑞秋先在加拿大拍了些喜剧电影，还拿到过相当于加拿大奥斯卡的吉尼奖提名。崭露头角后，瑞秋去了好莱坞的电影圈。科班出身又有灵气，她很快成为选角导演关注的对象。2004年，《Mean Girls贱女孩》上映后，成为现象级的青春电影。影片不仅让林赛·罗韩爆红，也顺带让饰演反派大美女的瑞秋成了好莱坞的熟面孔。这一年，瑞秋第一次做大女主的电影《恋恋笔记本》也上映，她和男主高司令一起，成了那一年现象级的银幕情侣。不过，后来人们才知道，银幕上化学反应极其强烈的甜蜜CP，拍摄时期其实无比憎恶对方。高司令在拍片时，曾一度要求导演拍摄他的个人台词镜头时，换下与她对词时完全不合作的瑞秋。高司令2007年接受《卫报》采访的时候说：“我俩真的互相把对方最坏的一面都逼出来了，真是个奇怪的工作经历，拍浪漫爱情故事的时候，却和对方完全合不来。”然而，真香定律出现。2003年电影结束拍摄，2004年开始跑宣传时，再度汇合的两人擦出了不一样的火花。不是冤家不聚头，这一见面，相爱了。于是便有了电影上映后，第二年MTV电影最佳亲吻奖颁奖礼上，瑞秋和高司令当众走台步直播亲亲的经典一幕。粉丝搞到了真的银幕CP，那一年的吃瓜少女少男们，是幸福的！银幕情侣变成真的同时，瑞秋的热度也蹭蹭上涨。她成了人们口中茱莉亚·罗伯茨接班人，好莱坞it girl的代表人物。片约不断，时尚资源滚滚来，27岁的瑞秋那时如果顺势而为，一定会成为A list的巨星。可是，一起“耍大牌”的事件，成了她事业上的“拦路虎”。2006年，Tom Ford为《名利场》拍摄杂志封面，邀请了线上三位最火的好莱坞女星参与，她们分别是寡姐，演了《傲慢与偏见》的凯拉·奈特利，以及瑞秋。这样的配置，肯定是超一线的待遇。然而，瑞秋到了拍片现场时发现，经纪人隐瞒了摄影师要求三位女星全裸出镜的消息，让她十分生气。（Tom Ford、寡姐、凯拉）凯拉·奈特利后来接受采访时说：“瑞秋一开始就说不想拍这种，她是个很好的女孩，我尊重她的决定。”这个决定是什么？瑞秋当即拒绝拍摄要求，离开片场，炒掉经纪人，并宣布息影一年。2008年她接受加拿大媒体的采访时说：“我不后悔，而且当时太多人在我身边说东说西，我想离开一阵沉淀自己，听自己的心在说什么。”瑞秋和高司令的爱情，也能说明她对自己人生的把控意识。谈恋爱的三年（2008年和平分手），两人一直是远距离恋爱，同为加拿大人的高司令常驻好莱坞，瑞秋坚持留在多伦多，拒绝名利场的纷纷扰扰。她2013年也对媒体重申：“说实话我从来不想当巨星，从来不想离开加拿大，离开剧场的工作。”说到做到的瑞秋，在息影的一年里，推掉了例如《穿普拉达的恶魔》、《007:皇家赌场》、《碟中谍3》等等的大片邀约。（后来角色给了安妮·海瑟薇）沉淀一年多后，瑞秋接下了更扎实的剧本，比如奥斯卡影帝罗素·克劳，影后海伦·米伦，本·阿弗莱克合作的政治惊悚片《绝对阴谋》。2009年，瑞秋再次爆发，出演《时间旅行者的妻子》，以及《大侦探福尔摩斯》。一部甜甜爱情，一部展示魅力女性，电影人对她自如有层次的演技大为欣赏 ：“她在的每一个场景都大放异彩，给画面添金。”后来的《早间主播》▼《午夜巴黎》▼《时空恋旅人About time》▼还有拿到奥斯卡最佳女配提名，饰演严肃调查记者的《聚焦》▼以及被影评人Peter Debruge称赞的《奇异博士》里的女友角色：“她是最出彩女性友人角色，把那么碎片化的人物变得如此具体，在漫威宇宙留下了深刻的印记。”可甜美可严肃可剧情可即兴，业务能力那么硬，或许就是她当年说息影就息影不怕被封杀的基础吧。2018年，瑞秋低调产下长子，孩子的父亲是交往好几年的美国编剧Jamie Linden。产后7个月，瑞秋穿着华服，背着吸奶器，登上《Girls Girls Girls》杂志封面，倡议母乳喂养。依然是一如既往的直爽个性，她对记者说：“生娃是我做过最棒的事情，你的生活都不是你的了，但过去39年都是我自己，挺厌倦了，现在可以把注意力给其他人，真的超开心。”（孩子他爸、瑞秋妈妈、瑞秋）接受完这个采访，瑞秋再次低调神隐，享受家庭生活，直到昨天，人们才知道她怀上二胎快生产的消息。在影坛打拼快20年，始终拒绝过度曝光，爱惜羽毛，远离好莱坞，选片演戏做活动都非常有主见的瑞秋，大红时急流勇退，这样的魄力和勇气，不是随随便便就能拥有。明年，瑞秋会再次在《大侦探福尔摩斯3》里出现，这个有着可爱酒窝的加拿大甜姐，会再次带来怎样的精彩表演呢？
